doi,title,pmid,authors,year,issns,supporting_cites,disputing_cites,mentioning_cites,total_cites,scite_report_link,fields,first_approach,second_approach,third_approach
10.1186/s12889-018-6246-3,"Who is in the near market for bicycle sharing? Identifying current, potential, and unlikely users of a public bicycle share program in Vancouver, Canada",30497439.0,"['Kate Hosford', 'Scott A. Lear', 'Daniel Fuller', 'Kay Teschke', 'Suzanne Therrien', 'Meghan Winters']",2018.0,['1471-2458'],2.0,1.0,2.0,5.0,https://scite.ai/reports/who-is-in-the-near-J1zrVw0,Public health_Biostatistics_Marketing_Social marketing_Outreach_Population_Bicycle sharing_Descriptive statistics_Public transport_Medicine,0.0,0.0,0.0
10.1080/09540121.2018.1503638,"Acceptability of HIV self-testing among men and women in KwaZulu-Natal, South Africa",,"['Charlene Harichund', 'Mosa Moshabela', 'Pinky Kunene', 'Quarraisha Abdool Karim']",2018.0,"['0954-0121', '1360-0451']",2.0,2.0,35.0,39.0,https://scite.ai/reports/acceptability-of-hiv-self-testing-among-pnymXRx,Nonprobability sampling_Data collection_Public health_Empowerment_Human immunodeficiency virus (HIV)_Clinical research_Family medicine_Focus group_Autonomy_Medicine,0.0,0.0,0.0
10.1007/s10886-017-0877-1,Two Gut-Associated Yeasts in a Tephritid Fruit Fly have Contrasting Effects on Adult Attraction and Larval Survival,,"['Alexander M. Piper', 'Kevin Farnier', 'Tomas Linder', 'Robert Speight', 'John Paul Cunningham']",2017.0,"['0098-0331', '1573-1561']",2.0,0.0,15.0,17.0,https://scite.ai/reports/two-gut-associated-yeasts-in-a-b2QbdZ1,Chemical ecology_Larva_PEST analysis_Hanseniaspora_Tephritidae_Insect_Bactrocera_Bactrocera tryoni_Botany_Biology_Zoology,0.0,0.0,0.0
10.1038/srep40807,"Optimizing isothiocyanate formation during enzymatic glucosinolate breakdown by adjusting pH value, temperature and dilution in Brassica vegetables and Arabidopsis thaliana",28094342.0,"['Franziska S. Hanschen', 'Rebecca Klopsch', 'Teresa Oliviero', 'Monika Schreiner', 'Ruud Verkerk', 'Matthijs Dekker']",2017.0,['2045-2322'],2.0,0.0,50.0,52.0,https://scite.ai/reports/optimizing-isothiocyanate-formation-during-enzymatic-Mvwy49,Kinetics_Chemistry_Arabidopsis thaliana_Isothiocyanate_Brassica_Brassica oleracea_Brassica rapa_Food science_Enzymatic hydrolysis_Biochemistry_Dilution,0.0,0.0,0.0
10.1186/s12936-017-1846-4,"Evaluation of efficacy of Interceptor® G2, a long-lasting insecticide net coated with a mixture of chlorfenapyr and alpha-cypermethrin, against pyrethroid resistant Anopheles gambiae s.l. in Burkina Faso",28482891.0,"['Koama Bayili', 'Severin N’do', 'Moussa Namountougou', 'Roger Sanou', 'Abdoulaye Ouattara', 'Roch K. Dabiré', 'Anicet G. Ouédraogo', 'David Malone', 'Abdoulaye Diabaté']",2017.0,['1475-2875'],2.0,0.0,15.0,17.0,https://scite.ai/reports/evaluation-of-efficacy-of-interceptor-r-zRpmNbx,Pyrethroid_Anopheles gambiae_Malaria_Chlorfenapyr_Pyrethroid resistance_Anopheles gambiae S_Long lasting_Bed nets_Toxicology_Biology,0.0,0.0,0.0
10.1287/trsc.2016.0677,Service Refusals in Supply Chains: Drivers and Deterrents of Freight Rejection,,"['Alex Scott', 'Chris Parker', 'Christopher W. Craighead']",2017.0,"['0041-1655', '1526-5447']",2.0,0.0,26.0,28.0,https://scite.ai/reports/service-refusals-in-supply-chains-1L2rXe,Supply chain_Transaction data_Business_Spot contract_Spot market_Obligation_Trucking industry_Industrial organization_Commerce,0.0,0.0,0.0
10.2147/jpr.s129553,Secular trends in opioid prescribing in the USA,,"['Edmund Pezalla', 'D Rosen', 'JG Erensen', 'David Haddox', 'TJ Mayne']",2017.0,['1178-7090'],2.0,0.0,36.0,38.0,https://scite.ai/reports/secular-trends-in-opioid-prescribing-MpZx2d,No data.,0.0,0.0,0.0
10.1002/cncr.30476,"Cancer preventive services, socioeconomic status, and the Affordable Care Act",28067955.0,"['Gregory S. Cooper', 'Tzuyung Doug Kou', 'Avi Dor', 'Siran M. Koroukian', 'Mark D. Schluchter']",2017.0,['0008-543X'],2.0,0.0,11.0,13.0,https://scite.ai/reports/cancer-preventive-services-socioeconomic-status-KvKjre,Socioeconomic status_Demography_Cancer screening_Colonoscopy_Receipt_Mammography_Median income_Gynecology_Colorectal cancer_Quartile_Medicine,0.0,0.0,0.0
10.1016/j.jglr.2016.11.009,Acoustic deterrence of bighead carp (Hypophthalmichthys nobilis) to a broadband sound stimulus,,"['Brooke J. Vetter', 'Kelsie A. Murchy', 'Aaron R. Cupp', 'Jon J. Amberg', 'Mark P. Gaikowski', 'Allen F. Mensinger']",2017.0,['0380-1330'],2.0,0.0,19.0,21.0,https://scite.ai/reports/acoustic-deterrence-of-bighead-carp-gQ6V2Q,Stimulus (physiology)_Silver carp_Carp_Hypophthalmichthys_Bighead carp_Bioacoustics_Fishery_Biology,0.0,0.0,0.0
10.1093/ee/nvx125,Robust Manipulations of Pest Insect Behavior Using Repellents and Practical Application for Integrated Pest Management,,"['Anna K Wallingford', 'Dong H Cha', 'Charles E Linn', 'Michael S Wolfin', 'Gregory M Loeb']",2017.0,"['0046-225X', '1938-2936']",2.0,0.0,10.0,12.0,https://scite.ai/reports/robust-manipulations-of-pest-insect-jM2r09z,Integrated pest management_Ripening_Larva_PEST analysis_1-Octen-3-ol_Geosmin_Drosophila suzukii_Odor_Toxicology_Agronomy_Biology,0.0,0.0,0.0
10.1145/2998181.2998277,Shaping Pro and Anti-Social Behavior on Twitch Through Moderation and Example-Setting,,"['Joseph Seering', 'Robert Kraut', 'Laura Dabbish']",2017.0,[],2.0,0.0,18.0,20.0,https://scite.ai/reports/shaping-pro-and-anti-social-behavior-EX2zly,Imitation_Psychology_Anti social_High status_Deterrence theory_Social psychology_Moderation,0.0,0.0,0.0
10.1080/00213624.2017.1287510,Is the Threat of Foreign Aid Withdrawal an Effective Deterrent to Political Oppression? Evidence from 53 African Countries,,"['Simplice A. Asongu', 'Jacinta C. Nwachukwu']",2017.0,"['0021-3624', '1946-326X']",2.0,0.0,12.0,14.0,https://scite.ai/reports/is-the-threat-of-foreign-Pd6LWQ,Political economy_Nexus (standard)_Empirical evidence_Political science_Oppression_Population_Simulation methods_Democracy_Politics,1.0,0.0,1.0
10.1111/1745-9125.12153,Toward A Bifurcated Theory Of Emotional Deterrence,,"['Justin T. Pickett', 'Sean Patrick Roche', 'Greg Pogarsky']",2017.0,['0011-1384'],2.0,0.0,18.0,20.0,https://scite.ai/reports/toward-a-bifurcated-theory-of-YZJr0yz,Feeling_Rational choice theory_Psychology_Risk perception_Explanatory power_Apprehension_Anxiety_Deterrence theory_Social psychology_Situational ethics,0.0,0.0,0.0
10.2308/accr-51661,The Deterrent Effect of Employee Whistleblowing on Firms' Financial Misreporting and Tax Aggressiveness,,['Jaron H. Wilde'],2017.0,"['1558-7967', '0001-4826']",2.0,0.0,22.0,24.0,https://scite.ai/reports/the-deterrent-effect-of-employee-LwlEV1,Finance_Accounting_Business_Government_Allegation_Data availability_Limited evidence,0.0,0.0,0.0
10.1093/rfs/hhx025,Do Takeover Defense Indices Measure Takeover Deterrence?,,"['Jonathan M. Karpoff', 'Robert J. Schonlau', 'Eric W. Wehrly']",2017.0,"['0893-9454', '1465-7368']",2.0,0.0,33.0,35.0,https://scite.ai/reports/do-takeover-defense-indices-measure-W8lALXd,Econometrics_Economics_Deterrence theory_Endogeneity,0.0,0.0,0.0
10.1002/ecy.1661,“Hummingbird” floral traits interact synergistically to discourage visitation by bumble bee foragers,,"['Robert J. Gegear', 'Rebecca Burns', 'Katharine A. Swoboda-Bhattarai']",2017.0,['0012-9658'],2.0,0.0,20.0,22.0,https://scite.ai/reports/hummingbird-floral-traits-interact-synergistically-yEQe6G,Pollinator_Forage (honey bee)_Foraging_Pollination_Ecology_Bumblebee_Pollination syndrome_Cardinalis_Hummingbird_Biology,0.0,0.0,0.0
10.1371/journal.pone.0173742,Community-based human–elephant conflict mitigation: The value of an evidence-based approach in promoting the uptake of effective methods,28510590.0,"['Donny Gunaryadi', 'Sugiyo', 'Simon Hedges']",2017.0,['1932-6203'],2.0,0.0,16.0,18.0,https://scite.ai/reports/community-based-human-elephant-conflict-mitigation-the-xXbpyrw,Environmental resource management_Evidence-based practice_Geography_Elephas_Protected area_National park_Wildlife_Conservation science_Community based_Agroforestry_Sustainable agriculture,0.0,0.0,0.0
10.4067/s0718-95162017005000018,Antifeedant activity of red clover root isoflavonoids on Hylastinus obscurus,,"['Andrés Quiroz', 'Loreto Mendez', 'Ana Mutis', 'Emilio Hormazabal', 'Fernando Ortega', 'Michael A Birkett', 'Leonardo Parra']",2017.0,['0718-9516'],2.0,0.0,5.0,7.0,https://scite.ai/reports/antifeedant-activity-of-red-clover-D1QPaKe,No data.,0.0,0.0,0.0
10.1139/cjfas-2015-0472,Responses of invasive silver and bighead carp to a carbon dioxide barrier in outdoor ponds,,"['Aaron R. Cupp', 'Richard A. Erickson', 'Kim T. Fredricks', 'Nicholas M. Swyers', 'Tyson W. Hatton', 'Jon J. Amberg']",2017.0,"['0706-652X', '1205-7533']",2.0,1.0,29.0,32.0,https://scite.ai/reports/responses-of-invasive-silver-and-AwzdYE,Drainage basin_Ecology_Silver carp_Hypophthalmichthys_Bighead carp_Fishery_Carbon dioxide_Biology,0.0,0.0,0.0
10.3389/fpls.2017.00411,Silicon and Plants: Current Knowledge and Technological Perspectives,28386269.0,"['Marie Luyckx', 'Jean-Francois Hausman', 'Stanley Lutts', 'Gea Guerriero']",2017.0,['1664-462X'],2.0,1.0,53.0,56.0,https://scite.ai/reports/silicon-and-plants-current-knowledge-Mr6DV0,Abiotic component_Chemistry_Heavy metals_Physical Barrier_Fungal hyphae_Plant growth_Plant metabolism_Environmental protection_Silicon_Botany_Metalloid,0.0,0.0,0.0
10.1111/gfs.12330,Hide and seek - Infection rates and alkaloid concentrations ofEpichloë festucaevar.loliiinLolium perennealong a land-use gradient in Germany,,"['J. König', 'B. Fuchs', 'M. Krischke', 'M. J. Mueller', 'J. Krauss']",2017.0,['0142-5242'],2.0,3.0,25.0,30.0,https://scite.ai/reports/hide-and-seek-infection-G3Krx61,Lolium perenne_Epichloe festucae_Hide and seek_Land use_Botany_Agronomy_Biology,0.0,0.0,0.0
10.1002/fee.1312,Predator control should not be a shot in the dark,,"['Adrian Treves', 'Miha Krofel', 'Jeannine McManus']",2016.0,['1540-9295'],2.0,0.0,115.0,117.0,https://scite.ai/reports/predator-control-should-not-be-L61jWE,Livestock_Random assignment_Demography_Carnivore_Predation_Ecology_Inference_Scientific inference_Biology_Predator,0.0,0.0,0.0
10.1002/ece3.2082,Aversion and attraction to harmful plant secondary compounds jointly shape the foraging ecology of a specialist herbivore,27096082.0,"['Parris T. Humphrey', 'Andrew D. Gloss', 'Nicolas M. Alexandre', 'Martha M. Villalobos', 'Marcella R. Fremgen', 'Simon C. Groen', 'Lisa N. Meihls', 'Georg Jander', 'Noah K. Whiteman']",2016.0,"['2045-7758', '2045-7758']",2.0,0.0,8.0,10.0,https://scite.ai/reports/aversion-and-attraction-to-harmful-1vN4wM,Host (biology)_Foraging_Ecology_Brassicaceae_Insect_Glucosinolate_Jasmonic acid_Mustard Plant_Herbivore_Botany_Biology,0.0,0.0,0.0
10.1086/690005,Better at Home than in Prison? The Effects of Electronic Monitoring on Recidivism in France,,"['Anaïs Henneguelle', 'Benjamin Monnery', 'Annie Kensey']",2016.0,"['0022-2186', '1537-5285']",2.0,0.0,14.0,16.0,https://scite.ai/reports/better-at-home-than-in-YLag3E,Psychology_Empirical evidence_Law_Recidivism_Sentence_Rehabilitation_Prison_Economics of crime_Beneficial effects_Deterrence theory_Criminology,0.0,0.0,0.0
10.1186/s12864-016-3360-4,Dhurrin metabolism in the developing grain of Sorghum bicolor (L.) Moench investigated by metabolite profiling and novel clustering analyses of time-resolved transcriptomic data,27964718.0,"['Lasse Janniche Nielsen', 'Peter Stuart', 'Martina Pičmanová', 'Simon Rasmussen', 'Carl Erik Olsen', 'Jesper Harholt', 'Birger Lindberg Møller', 'Nanna Bjarnholt']",2016.0,['1471-2164'],2.0,0.0,47.0,49.0,https://scite.ai/reports/dhurrin-metabolism-in-the-developing-O52pOk,Gene_Transcriptome_Dhurrin_Sorghum_Proteomics_Biosynthesis_Biochemistry_Metabolism_Biology_DNA microarray,0.0,0.0,0.0
10.1371/journal.pone.0160383,Opposing Roles of Foliar and Glandular Trichome Volatile Components in Cultivated Nightshade Interaction with a Specialist Herbivore,27556560.0,"['Lucy Kananu Murungi', 'Hillary Kirwa', 'Daisy Salifu', 'Baldwyn Torto']",2016.0,['1932-6203'],2.0,0.0,6.0,8.0,https://scite.ai/reports/opposing-roles-of-foliar-and-a056Xb,Bioassay_Plant defense against herbivory_Gas chromatography–mass spectrometry_African nightshade_Spider mite_Solanum_Herbivore_Trichome_Botany_Biology,0.0,0.0,0.0
10.1093/pm/pnw213,"A Randomized, Double-Blind, Double-Dummy, Placebo-Controlled, Intranasal Drug Liking Study on a Novel Abuse-Deterrent Formulation of Morphine—Morphine ARER",,"['Lynn R. Webster', 'Carmela Pantaleon', 'Manish S. Shah', 'Ray DiFalco', 'Matthew Iverson', 'Michael D. Smith', 'Eric R. Kinzler', 'Stefan Aigner']",2016.0,"['1526-2375', '1526-4637']",2.0,0.0,14.0,16.0,https://scite.ai/reports/a-randomized-double-blind-double-dummy-placebo-controlled-d5Rwe3,Visual analogue scale_Adverse effect_Placebo_Route of administration_Morphine_Drug_Anesthesia_Medicine_Nasal administration_Crossover study,0.0,0.0,0.0
10.1093/icb/icw098,Sex Differences in Defensive Behavior and Venom of The Striped Bark ScorpionCentruroides vittatus(Scorpiones: Buthidae),,"['D. W. Miller', 'A. D. Jones', 'J. S. Goldston', 'M. P. Rowe', 'A. H. Rowe']",2016.0,"['1540-7063', '1557-7023']",2.0,0.0,12.0,14.0,https://scite.ai/reports/sex-differences-in-defensive-behavior-4Q50XY,Sexual dimorphism_Predation_Buthidae_Scorpion_Sting_Venom_Scorpion Venoms_House mice_Biology_Zoology,0.0,0.0,0.0
10.1111/jbi.12814,Climate predicts the proportion of divaricate plant species in New Zealand arborescent assemblages,,"['Christopher H. Lusk', 'Matthew S. McGlone', 'Jacob McC. Overton']",2016.0,['0305-0270'],2.0,0.0,13.0,15.0,https://scite.ai/reports/climate-predicts-the-proportion-of-8wmXvY,Woody plant_Vapour Pressure Deficit_Habitat_Ecology_Rain shadow_Archipelago_Shrub_Herbivore_Extinction_Biology,0.0,0.0,0.0
10.1177/0148558x15596907,CEO Inside Debt and Earnings Management,,"['Sandip Dhole', 'Hariom Manchiraju', 'Inho Suk']",2016.0,"['0148-558X', '2160-4061']",2.0,0.0,7.0,9.0,https://scite.ai/reports/ceo-inside-debt-and-earnings-vOgGnO,Debt_Executive compensation_Economics_Principal–agent problem_Earnings management_Earnings smoothing_Monetary economics,0.0,0.0,0.0
10.4148/2378-5977.1161,Effects of Intensive Late-Season Sheep Grazing Following Early-Season Steer Grazing on Population Dynamics of Sericea Lespedeza in the Kansas Flint Hills,,"['J. Lemmon', 'W. H. Fick', 'J. A. Alexander', 'G. W. Preedy', 'C. A. Gurule', 'K C Olson']",2016.0,['2378-5977'],2.0,0.0,0.0,2.0,https://scite.ai/reports/effects-of-intensive-late-season-sheep-bybYa6,Noxious weed_Forb_Grazing_Pasture_Lespedeza_Lespedeza cuneata_Grazing pressure_Population_Agronomy_Biology,0.0,0.0,0.0
10.7554/elife.18425,Nucleophile sensitivity of Drosophila TRPA1 underlies light-induced feeding deterrence,,"['Eun Jo Du', 'Tae Jung Ahn', 'Xianlan Wen', 'Dae-Won Seo', 'Duk L Na', 'Jae Young Kwon', 'Myunghwan Choi', 'Hyung-Wook Kim', 'Hana Cho', 'KyeongJin Kang']",2016.0,['2050-084X'],2.0,0.0,23.0,25.0,https://scite.ai/reports/nucleophile-sensitivity-of-drosophila-trpa1-YxAbMG,DNA damage_Nucleophile_Chemistry_Ecology_Insect_Nucleus_Electrophile_Ion channel_Carbon monoxide_Proton_Photochemistry,0.0,0.0,0.0
10.1016/j.ehb.2015.12.004,Health and entrepreneurship in four Caribbean Basin countries,,"['Cornelius A. Rietveld', 'Henry Bailey', 'Jolanda Hessels', 'Peter van der Zwan']",2016.0,['1570-677X'],2.0,0.0,10.0,12.0,https://scite.ai/reports/health-and-entrepreneurship-in-four-VEaeEM,Self-efficacy_Developed country_Economics_Perception_Caribbean Basin_Business failure_Caribbean region_Healthy individuals_Economic growth_Entrepreneurship,0.0,0.0,0.0
10.1007/s10961-016-9545-9,"Pain shared, pain halved? Cooperation as a coping strategy for innovation barriers",,"['Davide Antonioli', 'Alberto Marzucchi', 'Maria Savona']",2016.0,"['0892-9912', '1573-7047']",2.0,0.0,9.0,11.0,https://scite.ai/reports/pain-shared-pain-halved-cooperation-ekeeRO,Supply and demand_Economics_Marketing_Perception_Human capital_Industrial organization_Coping (psychology)_Commercial law,0.0,0.0,0.0
10.1016/j.joep.2015.11.004,"Power, justice, and trust: A moderated mediation analysis of tax compliance among Ethiopian business owners",,"['Lemessa Bayissa Gobena', 'Marius Van Dijke']",2016.0,['0167-4870'],2.0,0.0,33.0,35.0,https://scite.ai/reports/power-justice-and-trust-a-pYk8kQ,Public economics_Business_Microeconomics_Moderated mediation_Procedural justice_Slippery slope_Compliance behavior_Coercive power_Interactive effects_Developing country,0.0,0.0,0.0
10.1111/spc3.12267,Mini Meta-Analysis of Your Own Studies: Some Arguments on Why and a Primer on How,,"['Jin X. Goh', 'Judith A. Hall', 'Robert Rosenthal']",2016.0,['1751-9004'],2.0,0.0,185.0,187.0,https://scite.ai/reports/mini-meta-analysis-of-your-own-0DAXr0,Mathematics education_Psychology_Personality_Social psychology_Meta-analysis,0.0,0.0,0.0
10.1371/journal.pone.0155690,How Bees Deter Elephants: Beehive Trials with Forest Elephants (Loxodonta africana cyclotis) in Gabon,27196059.0,"['Steeve Ngama', 'Lisa Korte', 'Jérôme Bindelle', 'Cédric Vermeulen', 'John R. Poulsen']",2016.0,['1932-6203'],2.0,0.0,25.0,27.0,https://scite.ai/reports/how-bees-deter-elephants-beehive-rrr04D,Agriculture_Crop_Wildlife conservation_Ecology_Human–wildlife conflict_Honey bee_Beehive_Loxodonta africana cyclotis_Wildlife_Agroforestry_Biology,0.0,0.0,0.0
10.1177/0956797615624469,Looking Under the Hood of Third-Party Punishment Reveals Design for Personal Benefit,,"['Max M. Krasnow', 'Andrew W. Delton', 'Leda Cosmides', 'John Tooby']",2016.0,"['0956-7976', '1467-9280']",2.0,0.0,28.0,30.0,https://scite.ai/reports/looking-under-the-hood-of-PRv2XV,Psychology_Human factors and ergonomics_Third-party punishment_Poison control_Suicide prevention_Deterrence theory_Social psychology_Punitive damages_Evolutionary psychology_Irrational number,0.0,0.0,0.0
10.3389/fpls.2016.01246,An Ethylene-Protected Achilles’ Heel of Etiolated Seedlings for Arthropod Deterrence,27625656.0,"['Edouard Boex-Fontvieille', 'Sachin Rustgi', 'Diter von Wettstein', 'Stephan Pollmann', 'Steffen Reinbothe', 'Christiane Reinbothe']",2016.0,['1664-462X'],2.0,0.0,7.0,9.0,https://scite.ai/reports/an-ethylene-protected-achilles-heel-of-VADdkz,Gene expression_Proteases_Arabidopsis thaliana_Armadillidium vulgare_Protease_Cysteine protease_Arabidopsis_Skotomorphogenesis_Botany_Biology_Cell biology,0.0,0.0,0.0
10.4172/2161-0983.1000169,Bio Efficacy of Aqueous Crude Fruit Sap Extract of Solanum incanum against Green Peach Aphids Myzus persicae Sulzer (Homoptera: Aphididae),,"['Aliyu Umar', 'Ngugi M Piero']",2016.0,['2161-0983'],2.0,0.0,2.0,4.0,https://scite.ai/reports/bio-efficacy-of-aqueous-crude-z6Dgl6,Horticulture_Pesticide_Phytochemical_Aphid_Aphididae_Homoptera_Myzus persicae_Dimethoate_Solanum incanum_Biology,0.0,0.0,0.0
10.1002/jso.24366,Obesity is not associated with increased morbidity in patients undergoing cytoreductive surgery with intraperitoneal chemotherapy,,"['Madalyn G. Neuwirth', 'Edmund K. Bartlett', 'Robert E. Roses', 'Douglas L. Fraker', 'Rachel R. Kelz', 'Giorgos C. Karakousis']",2016.0,['0022-4790'],2.0,0.0,1.0,3.0,https://scite.ai/reports/obesity-is-not-associated-with-Ybr9wE,Internal medicine_Cohort study_Hypoalbuminemia_Concomitant_Body mass index_Cytoreductive surgery_Intraperitoneal chemotherapy_Obesity_General surgery_Medicine_Complication,0.0,0.0,0.0
10.1177/0022427816663997,Virtual Burglary,,"['Jean-Louis van Gelder', 'Claire Nee', 'Marco Otte', 'Andrew Demetriou', 'Iris van Sintemaartensdijk', 'Jan-Willem van Prooijen']",2016.0,"['0022-4278', '1552-731X']",2.0,0.0,9.0,11.0,https://scite.ai/reports/virtual-burglary-xr4j0M,Human–computer interaction_Psychology_Virtual reality_Social psychology,0.0,0.0,0.0
